,contractSymbol,lastTradeDate,strike,lastPrice,impliedVolatility,expiry_date,symbol,dates diff,Stock price
13,GOOG260116C00130000,2023-12-13,130.0,30.9,1.0000000000000003e-05,2026-01-16,GOOG,765.0,133.97000122070312
14,GOOG260116C00135000,2023-12-13,135.0,27.59,0.00196310546875,2026-01-16,GOOG,765.0,133.97000122070312
15,GOOG260116C00140000,2023-12-13,140.0,25.15,0.007822421875,2026-01-16,GOOG,765.0,133.97000122070312
16,GOOG260116C00145000,2023-12-13,145.0,23.45,0.015634843750000002,2026-01-16,GOOG,765.0,133.97000122070312
17,GOOG260116C00150000,2023-12-13,150.0,21.5,0.015634843750000002,2026-01-16,GOOG,765.0,133.97000122070312
18,GOOG260116C00155000,2023-12-11,155.0,20.2,0.015634843750000002,2026-01-16,GOOG,767.0,134.6999969482422
19,GOOG260116C00160000,2023-12-13,160.0,17.3,0.0312596875,2026-01-16,GOOG,765.0,133.97000122070312
20,GOOG260116C00165000,2023-12-13,165.0,16.07,0.0312596875,2026-01-16,GOOG,765.0,133.97000122070312
21,GOOG260116C00170000,2023-12-12,170.0,14.5,0.0312596875,2026-01-16,GOOG,766.0,133.63999938964844
22,GOOG260116C00175000,2023-12-13,175.0,12.8,0.0312596875,2026-01-16,GOOG,765.0,133.97000122070312
23,GOOG260116C00180000,2023-12-11,180.0,12.15,0.0312596875,2026-01-16,GOOG,767.0,134.6999969482422
24,GOOG260116C00185000,2023-12-13,185.0,10.55,0.062509375,2026-01-16,GOOG,765.0,133.97000122070312
25,GOOG260116C00190000,2023-12-06,190.0,9.75,0.062509375,2026-01-16,GOOG,772.0,131.42999267578125
26,GOOG260116C00195000,2023-12-12,195.0,9.87,0.062509375,2026-01-16,GOOG,766.0,133.63999938964844
27,GOOG260116C00200000,2023-12-13,200.0,8.1,0.062509375,2026-01-16,GOOG,765.0,133.97000122070312
28,GOOG260116C00210000,2023-12-13,210.0,6.6,0.062509375,2026-01-16,GOOG,765.0,133.97000122070312
0,GOOGL231215C00015000,2023-12-13,15.0,118.0,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
1,GOOGL231215C00017500,2023-12-13,17.5,115.6,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
2,GOOGL231215C00020000,2023-12-13,20.0,112.5,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
3,GOOGL231215C00022500,2023-10-24,22.5,115.7,22.574221695556638,2023-12-15,GOOGL,52.0,138.80999755859375
4,GOOGL231215C00025000,2023-10-24,25.0,113.75,21.17383150817871,2023-12-15,GOOGL,52.0,138.80999755859375
5,GOOGL231215C00030000,2023-12-07,30.0,107.0,1.0000000000000003e-05,2023-12-15,GOOGL,8.0,136.92999267578125
6,GOOGL231215C00035000,2023-12-13,35.0,97.35,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
7,GOOGL231215C00040000,2023-10-24,40.0,98.35,15.214844240722655,2023-12-15,GOOGL,52.0,138.80999755859375
8,GOOGL231215C00045000,2023-10-31,45.0,78.8,5.7187528515625,2023-12-15,GOOGL,45.0,124.08000183105469
9,GOOGL231215C00050000,2023-12-13,50.0,83.0,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
10,GOOGL231215C00055000,2023-08-25,55.0,76.02,6.699220375976564,2023-12-15,GOOGL,112.0,129.8800048828125
11,GOOGL231215C00060000,2023-11-28,60.0,76.1,1.0000000000000003e-05,2023-12-15,GOOGL,17.0,137.1999969482422
12,GOOGL231215C00065000,2023-11-03,65.0,64.5,1.0000000000000003e-05,2023-12-15,GOOGL,42.0,129.10000610351562
13,GOOGL231215C00070000,2023-11-28,70.0,66.07,1.0000000000000003e-05,2023-12-15,GOOGL,17.0,137.1999969482422
14,GOOGL231215C00075000,2023-12-12,75.0,57.4,1.0000000000000003e-05,2023-12-15,GOOGL,3.0,132.52000427246094
15,GOOGL231215C00080000,2023-12-13,80.0,53.0,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
16,GOOGL231215C00085000,2023-12-08,85.0,50.0,1.0000000000000003e-05,2023-12-15,GOOGL,7.0,134.99000549316406
17,GOOGL231215C00090000,2023-12-13,90.0,42.6,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
18,GOOGL231215C00095000,2023-12-13,95.0,37.45,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
19,GOOGL231215C00100000,2023-12-13,100.0,32.5,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
20,GOOGL231215C00105000,2023-12-13,105.0,28.05,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
21,GOOGL231215C00110000,2023-12-13,110.0,22.53,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
22,GOOGL231215C00113000,2023-12-13,113.0,20.05,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
23,GOOGL231215C00115000,2023-12-13,115.0,17.35,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
24,GOOGL231215C00116000,2023-12-13,116.0,16.85,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
25,GOOGL231215C00117000,2023-12-13,117.0,15.84,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
26,GOOGL231215C00118000,2023-12-13,118.0,14.3,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
27,GOOGL231215C00119000,2023-12-13,119.0,13.84,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
28,GOOGL231215C00120000,2023-12-13,120.0,12.25,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
29,GOOGL231215C00121000,2023-12-13,121.0,11.95,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
30,GOOGL231215C00122000,2023-12-13,122.0,10.6,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
31,GOOGL231215C00123000,2023-12-13,123.0,9.95,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
32,GOOGL231215C00124000,2023-12-13,124.0,8.3,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
33,GOOGL231215C00125000,2023-12-13,125.0,7.3,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
34,GOOGL231215C00126000,2023-12-13,126.0,6.67,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
35,GOOGL231215C00127000,2023-12-13,127.0,5.9,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
36,GOOGL231215C00128000,2023-12-13,128.0,5.35,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
37,GOOGL231215C00129000,2023-12-13,129.0,4.1,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
38,GOOGL231215C00130000,2023-12-13,130.0,2.67,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
39,GOOGL231215C00131000,2023-12-13,131.0,1.9,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
40,GOOGL231215C00132000,2023-12-13,132.0,1.37,1.0000000000000003e-05,2023-12-15,GOOGL,2.0,132.57000732421875
41,GOOGL231215C00133000,2023-12-13,133.0,0.9,0.015634843750000002,2023-12-15,GOOGL,2.0,132.57000732421875
42,GOOGL231215C00134000,2023-12-13,134.0,0.49,0.0312596875,2023-12-15,GOOGL,2.0,132.57000732421875
43,GOOGL231215C00135000,2023-12-13,135.0,0.28,0.062509375,2023-12-15,GOOGL,2.0,132.57000732421875
44,GOOGL231215C00136000,2023-12-13,136.0,0.15,0.062509375,2023-12-15,GOOGL,2.0,132.57000732421875
45,GOOGL231215C00137000,2023-12-13,137.0,0.09,0.12500875,2023-12-15,GOOGL,2.0,132.57000732421875
46,GOOGL231215C00138000,2023-12-13,138.0,0.06,0.12500875,2023-12-15,GOOGL,2.0,132.57000732421875
47,GOOGL231215C00139000,2023-12-13,139.0,0.03,0.12500875,2023-12-15,GOOGL,2.0,132.57000732421875
48,GOOGL231215C00140000,2023-12-13,140.0,0.03,0.12500875,2023-12-15,GOOGL,2.0,132.57000732421875
49,GOOGL231215C00141000,2023-12-13,141.0,0.03,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
50,GOOGL231215C00142000,2023-12-13,142.0,0.02,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
51,GOOGL231215C00143000,2023-12-13,143.0,0.01,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
52,GOOGL231215C00144000,2023-12-13,144.0,0.01,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
53,GOOGL231215C00145000,2023-12-13,145.0,0.01,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
54,GOOGL231215C00146000,2023-12-13,146.0,0.01,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
55,GOOGL231215C00147000,2023-12-13,147.0,0.01,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
56,GOOGL231215C00148000,2023-12-13,148.0,0.01,0.2500075,2023-12-15,GOOGL,2.0,132.57000732421875
57,GOOGL231215C00149000,2023-12-12,149.0,0.01,0.2500075,2023-12-15,GOOGL,3.0,132.52000427246094
58,GOOGL231215C00150000,2023-12-13,150.0,0.01,0.500005,2023-12-15,GOOGL,2.0,132.57000732421875
59,GOOGL231215C00152500,2023-12-13,152.5,0.01,0.500005,2023-12-15,GOOGL,2.0,132.57000732421875
60,GOOGL231215C00155000,2023-12-13,155.0,0.01,0.500005,2023-12-15,GOOGL,2.0,132.57000732421875
61,GOOGL231215C00157500,2023-12-11,157.5,0.01,0.500005,2023-12-15,GOOGL,4.0,133.2899932861328
62,GOOGL231215C00160000,2023-12-13,160.0,0.01,0.500005,2023-12-15,GOOGL,2.0,132.57000732421875
63,GOOGL231215C00165000,2023-12-13,165.0,0.01,0.500005,2023-12-15,GOOGL,2.0,132.57000732421875
64,GOOGL231215C00170000,2023-12-08,170.0,0.01,0.500005,2023-12-15,GOOGL,7.0,134.99000549316406
65,GOOGL231215C00175000,2023-12-12,175.0,0.01,0.500005,2023-12-15,GOOGL,3.0,132.52000427246094
66,GOOGL231215C00180000,2023-11-30,180.0,0.01,0.500005,2023-12-15,GOOGL,15.0,132.52999877929688
67,GOOGL231215C00185000,2023-12-12,185.0,0.01,0.500005,2023-12-15,GOOGL,3.0,132.52000427246094
68,GOOGL231215C00190000,2023-11-08,190.0,0.01,1.5625021874999998,2023-12-15,GOOGL,37.0,131.83999633789062
69,GOOGL231215C00195000,2023-11-16,195.0,0.01,0.500005,2023-12-15,GOOGL,29.0,136.92999267578125
70,GOOGL231215C00200000,2023-12-11,200.0,0.01,0.500005,2023-12-15,GOOGL,4.0,133.2899932861328
71,GOOGL231215C00205000,2023-10-27,205.0,0.01,1.875000625,2023-12-15,GOOGL,49.0,122.16999816894531
72,GOOGL231215C00210000,2023-10-25,210.0,0.01,1.9375003125,2023-12-15,GOOGL,51.0,125.61000061035156
73,GOOGL231215C00215000,2023-10-24,215.0,0.01,3.404298364257812,2023-12-15,GOOGL,52.0,138.80999755859375
74,GOOGL231215C00220000,2023-11-15,220.0,0.01,0.500005,2023-12-15,GOOGL,30.0,134.6199951171875
75,GOOGL231215C00225000,2023-12-12,225.0,0.01,0.500005,2023-12-15,GOOGL,3.0,132.52000427246094
0,GOOGL231222C00050000,2023-12-11,50.0,82.37,1.0000000000000003e-05,2023-12-22,GOOGL,11.0,133.2899932861328
1,GOOGL231222C00070000,2023-12-08,70.0,65.16,1.0000000000000003e-05,2023-12-22,GOOGL,14.0,134.99000549316406
2,GOOGL231222C00080000,2023-12-13,80.0,52.86,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
3,GOOGL231222C00085000,2023-11-15,85.0,49.9,1.0000000000000003e-05,2023-12-22,GOOGL,37.0,134.6199951171875
4,GOOGL231222C00090000,2023-11-20,90.0,45.5,1.0000000000000003e-05,2023-12-22,GOOGL,32.0,136.25
5,GOOGL231222C00095000,2023-11-14,95.0,40.04,1.0000000000000003e-05,2023-12-22,GOOGL,38.0,133.6199951171875
6,GOOGL231222C00100000,2023-12-12,100.0,32.48,1.0000000000000003e-05,2023-12-22,GOOGL,10.0,132.52000427246094
7,GOOGL231222C00105000,2023-12-12,105.0,27.22,1.0000000000000003e-05,2023-12-22,GOOGL,10.0,132.52000427246094
8,GOOGL231222C00110000,2023-12-11,110.0,22.93,1.0000000000000003e-05,2023-12-22,GOOGL,11.0,133.2899932861328
9,GOOGL231222C00111000,2023-12-05,111.0,20.09,1.0000000000000003e-05,2023-12-22,GOOGL,17.0,130.99000549316406
10,GOOGL231222C00112000,2023-12-07,112.0,26.18,1.0000000000000003e-05,2023-12-22,GOOGL,15.0,136.92999267578125
11,GOOGL231222C00113000,2023-11-10,113.0,18.25,1.267093508300781,2023-12-22,GOOGL,42.0,132.58999633789062
12,GOOGL231222C00114000,2023-12-11,114.0,18.85,1.0000000000000003e-05,2023-12-22,GOOGL,11.0,133.2899932861328
13,GOOGL231222C00115000,2023-12-13,115.0,17.75,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
14,GOOGL231222C00116000,2023-12-13,116.0,15.97,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
15,GOOGL231222C00117000,2023-12-13,117.0,14.9,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
16,GOOGL231222C00118000,2023-12-13,118.0,14.55,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
17,GOOGL231222C00119000,2023-12-04,119.0,10.9,1.0000000000000003e-05,2023-12-22,GOOGL,18.0,129.27000427246094
18,GOOGL231222C00120000,2023-12-13,120.0,12.52,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
19,GOOGL231222C00121000,2023-12-04,121.0,8.41,1.0000000000000003e-05,2023-12-22,GOOGL,18.0,129.27000427246094
20,GOOGL231222C00122000,2023-12-13,122.0,10.0,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
21,GOOGL231222C00123000,2023-12-12,123.0,10.01,1.0000000000000003e-05,2023-12-22,GOOGL,10.0,132.52000427246094
22,GOOGL231222C00124000,2023-12-11,124.0,9.4,1.0000000000000003e-05,2023-12-22,GOOGL,11.0,133.2899932861328
23,GOOGL231222C00125000,2023-12-13,125.0,8.2,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
24,GOOGL231222C00126000,2023-12-13,126.0,6.97,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
25,GOOGL231222C00127000,2023-12-13,127.0,5.85,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
26,GOOGL231222C00128000,2023-12-13,128.0,4.1,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
27,GOOGL231222C00129000,2023-12-13,129.0,4.68,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
28,GOOGL231222C00130000,2023-12-13,130.0,3.5,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
29,GOOGL231222C00131000,2023-12-13,131.0,2.62,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
30,GOOGL231222C00132000,2023-12-13,132.0,2.15,1.0000000000000003e-05,2023-12-22,GOOGL,9.0,132.57000732421875
31,GOOGL231222C00133000,2023-12-13,133.0,1.7,0.007822421875,2023-12-22,GOOGL,9.0,132.57000732421875
32,GOOGL231222C00134000,2023-12-13,134.0,1.27,0.015634843750000002,2023-12-22,GOOGL,9.0,132.57000732421875
33,GOOGL231222C00135000,2023-12-13,135.0,0.91,0.0312596875,2023-12-22,GOOGL,9.0,132.57000732421875
34,GOOGL231222C00136000,2023-12-13,136.0,0.63,0.0312596875,2023-12-22,GOOGL,9.0,132.57000732421875
35,GOOGL231222C00137000,2023-12-13,137.0,0.46,0.062509375,2023-12-22,GOOGL,9.0,132.57000732421875
36,GOOGL231222C00138000,2023-12-13,138.0,0.34,0.062509375,2023-12-22,GOOGL,9.0,132.57000732421875
37,GOOGL231222C00139000,2023-12-13,139.0,0.25,0.062509375,2023-12-22,GOOGL,9.0,132.57000732421875
38,GOOGL231222C00140000,2023-12-13,140.0,0.16,0.062509375,2023-12-22,GOOGL,9.0,132.57000732421875
39,GOOGL231222C00141000,2023-12-13,141.0,0.12,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
40,GOOGL231222C00142000,2023-12-13,142.0,0.09,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
41,GOOGL231222C00143000,2023-12-13,143.0,0.08,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
42,GOOGL231222C00144000,2023-12-13,144.0,0.06,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
43,GOOGL231222C00145000,2023-12-13,145.0,0.06,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
44,GOOGL231222C00146000,2023-12-13,146.0,0.04,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
45,GOOGL231222C00147000,2023-12-13,147.0,0.05,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
46,GOOGL231222C00148000,2023-12-13,148.0,0.03,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
47,GOOGL231222C00149000,2023-12-12,149.0,0.03,0.12500875,2023-12-22,GOOGL,10.0,132.52000427246094
48,GOOGL231222C00150000,2023-12-13,150.0,0.02,0.12500875,2023-12-22,GOOGL,9.0,132.57000732421875
49,GOOGL231222C00152500,2023-12-13,152.5,0.01,0.2500075,2023-12-22,GOOGL,9.0,132.57000732421875
50,GOOGL231222C00155000,2023-12-13,155.0,0.01,0.2500075,2023-12-22,GOOGL,9.0,132.57000732421875
51,GOOGL231222C00157500,2023-12-12,157.5,0.01,0.2500075,2023-12-22,GOOGL,10.0,132.52000427246094
52,GOOGL231222C00160000,2023-12-11,160.0,0.01,0.2500075,2023-12-22,GOOGL,11.0,133.2899932861328
53,GOOGL231222C00165000,2023-12-11,165.0,0.01,0.2500075,2023-12-22,GOOGL,11.0,133.2899932861328
54,GOOGL231222C00170000,2023-11-27,170.0,0.01,0.2500075,2023-12-22,GOOGL,25.0,136.41000366210938
55,GOOGL231222C00175000,2023-12-07,175.0,0.02,0.500005,2023-12-22,GOOGL,15.0,136.92999267578125
56,GOOGL231222C00180000,2023-12-07,180.0,0.02,0.500005,2023-12-22,GOOGL,15.0,136.92999267578125
57,GOOGL231222C00185000,2023-11-27,185.0,0.01,0.500005,2023-12-22,GOOGL,25.0,136.41000366210938
0,GOOGL231229C00070000,2023-12-08,70.0,65.23,1.0000000000000003e-05,2023-12-29,GOOGL,21.0,134.99000549316406
1,GOOGL231229C00090000,2023-12-04,90.0,38.16,1.0000000000000003e-05,2023-12-29,GOOGL,25.0,129.27000427246094
2,GOOGL231229C00095000,2023-12-12,95.0,37.1,1.0000000000000003e-05,2023-12-29,GOOGL,17.0,132.52000427246094
3,GOOGL231229C00100000,2023-12-11,100.0,33.03,1.0000000000000003e-05,2023-12-29,GOOGL,18.0,133.2899932861328
4,GOOGL231229C00105000,2023-11-15,105.0,29.54,1.0000000000000003e-05,2023-12-29,GOOGL,44.0,134.6199951171875
5,GOOGL231229C00110000,2023-11-30,110.0,22.81,1.0000000000000003e-05,2023-12-29,GOOGL,29.0,132.52999877929688
6,GOOGL231229C00115000,2023-12-12,115.0,18.0,1.0000000000000003e-05,2023-12-29,GOOGL,17.0,132.52000427246094
7,GOOGL231229C00117000,2023-12-11,117.0,15.65,1.0000000000000003e-05,2023-12-29,GOOGL,18.0,133.2899932861328
8,GOOGL231229C00118000,2023-12-07,118.0,19.0,1.0000000000000003e-05,2023-12-29,GOOGL,22.0,136.92999267578125
9,GOOGL231229C00119000,2023-12-11,119.0,14.05,1.0000000000000003e-05,2023-12-29,GOOGL,18.0,133.2899932861328
10,GOOGL231229C00120000,2023-12-12,120.0,13.0,1.0000000000000003e-05,2023-12-29,GOOGL,17.0,132.52000427246094
11,GOOGL231229C00121000,2023-12-13,121.0,11.9,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
12,GOOGL231229C00122000,2023-12-12,122.0,10.84,1.0000000000000003e-05,2023-12-29,GOOGL,17.0,132.52000427246094
13,GOOGL231229C00123000,2023-12-13,123.0,10.4,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
14,GOOGL231229C00124000,2023-12-13,124.0,9.1,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
15,GOOGL231229C00125000,2023-12-13,125.0,7.5,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
16,GOOGL231229C00126000,2023-12-13,126.0,7.25,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
17,GOOGL231229C00127000,2023-12-12,127.0,5.87,1.0000000000000003e-05,2023-12-29,GOOGL,17.0,132.52000427246094
18,GOOGL231229C00128000,2023-12-13,128.0,5.75,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
19,GOOGL231229C00129000,2023-12-13,129.0,4.7,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
20,GOOGL231229C00130000,2023-12-13,130.0,3.95,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
21,GOOGL231229C00131000,2023-12-13,131.0,3.35,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
22,GOOGL231229C00132000,2023-12-13,132.0,2.74,1.0000000000000003e-05,2023-12-29,GOOGL,16.0,132.57000732421875
23,GOOGL231229C00133000,2023-12-13,133.0,2.21,0.0039162109375,2023-12-29,GOOGL,16.0,132.57000732421875
24,GOOGL231229C00134000,2023-12-13,134.0,1.72,0.015634843750000002,2023-12-29,GOOGL,16.0,132.57000732421875
25,GOOGL231229C00135000,2023-12-13,135.0,1.4,0.0312596875,2023-12-29,GOOGL,16.0,132.57000732421875
26,GOOGL231229C00136000,2023-12-13,136.0,1.03,0.0312596875,2023-12-29,GOOGL,16.0,132.57000732421875
27,GOOGL231229C00137000,2023-12-13,137.0,0.81,0.0312596875,2023-12-29,GOOGL,16.0,132.57000732421875
28,GOOGL231229C00138000,2023-12-13,138.0,0.61,0.062509375,2023-12-29,GOOGL,16.0,132.57000732421875
29,GOOGL231229C00139000,2023-12-13,139.0,0.47,0.062509375,2023-12-29,GOOGL,16.0,132.57000732421875
30,GOOGL231229C00140000,2023-12-13,140.0,0.36,0.062509375,2023-12-29,GOOGL,16.0,132.57000732421875
31,GOOGL231229C00141000,2023-12-13,141.0,0.29,0.062509375,2023-12-29,GOOGL,16.0,132.57000732421875
32,GOOGL231229C00142000,2023-12-13,142.0,0.21,0.062509375,2023-12-29,GOOGL,16.0,132.57000732421875
33,GOOGL231229C00143000,2023-12-13,143.0,0.18,0.062509375,2023-12-29,GOOGL,16.0,132.57000732421875
34,GOOGL231229C00144000,2023-12-13,144.0,0.14,0.12500875,2023-12-29,GOOGL,16.0,132.57000732421875
35,GOOGL231229C00145000,2023-12-13,145.0,0.1,0.12500875,2023-12-29,GOOGL,16.0,132.57000732421875
36,GOOGL231229C00146000,2023-12-13,146.0,0.1,0.12500875,2023-12-29,GOOGL,16.0,132.57000732421875
37,GOOGL231229C00147000,2023-12-13,147.0,0.07,0.12500875,2023-12-29,GOOGL,16.0,132.57000732421875
38,GOOGL231229C00150000,2023-12-13,150.0,0.04,0.12500875,2023-12-29,GOOGL,16.0,132.57000732421875
39,GOOGL231229C00152500,2023-12-11,152.5,0.06,0.12500875,2023-12-29,GOOGL,18.0,133.2899932861328
40,GOOGL231229C00155000,2023-12-13,155.0,0.02,0.12500875,2023-12-29,GOOGL,16.0,132.57000732421875
41,GOOGL231229C00157500,2023-12-11,157.5,0.04,0.2500075,2023-12-29,GOOGL,18.0,133.2899932861328
42,GOOGL231229C00160000,2023-12-13,160.0,0.02,0.2500075,2023-12-29,GOOGL,16.0,132.57000732421875
43,GOOGL231229C00165000,2023-12-12,165.0,0.01,0.2500075,2023-12-29,GOOGL,17.0,132.52000427246094
44,GOOGL231229C00170000,2023-12-07,170.0,0.03,0.2500075,2023-12-29,GOOGL,22.0,136.92999267578125
45,GOOGL231229C00175000,2023-12-07,175.0,0.02,0.2500075,2023-12-29,GOOGL,22.0,136.92999267578125
46,GOOGL231229C00180000,2023-11-16,180.0,0.02,0.2500075,2023-12-29,GOOGL,43.0,136.92999267578125
47,GOOGL231229C00200000,2023-11-14,200.0,0.01,0.500005,2023-12-29,GOOGL,45.0,133.6199951171875
0,GOOGL240105C00090000,2023-12-11,90.0,43.08,1.0000000000000003e-05,2024-01-05,GOOGL,25.0,133.2899932861328
1,GOOGL240105C00100000,2023-12-12,100.0,32.87,1.0000000000000003e-05,2024-01-05,GOOGL,24.0,132.52000427246094
2,GOOGL240105C00105000,2023-12-07,105.0,32.5,1.0000000000000003e-05,2024-01-05,GOOGL,29.0,136.92999267578125
3,GOOGL240105C00110000,2023-12-13,110.0,22.94,1.0000000000000003e-05,2024-01-05,GOOGL,23.0,132.57000732421875
4,GOOGL240105C00115000,2023-12-13,115.0,17.4,1.0000000000000003e-05,2024-01-05,GOOGL,23.0,132.57000732421875
5,GOOGL240105C00117000,2023-12-06,117.0,14.8,1.0000000000000003e-05,2024-01-05,GOOGL,30.0,130.02000427246094
6,GOOGL240105C00119000,2023-12-05,119.0,13.69,1.0000000000000003e-05,2024-01-05,GOOGL,31.0,130.99000549316406
7,GOOGL240105C00120000,2023-12-13,120.0,13.15,1.0000000000000003e-05,2024-01-05,GOOGL,23.0,132.57000732421875
8,GOOGL240105C00121000,2023-12-08,121.0,14.93,1.0000000000000003e-05,2024-01-05,GOOGL,28.0,134.99000549316406
9,GOOGL240105C00122000,2023-11-30,122.0,12.4,1.0000000000000003e-05,2024-01-05,GOOGL,36.0,132.52999877929688
